duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,root_shell,label
412,0,3,0,3913,132,1,66,60,12,1,0,4
359,2,1,0,3683,1622,1,49,95,58,1,0,1
11,2,4,1,4649,438,1,28,4,48,3,1,2
275,0,2,1,1887,3911,0,25,56,22,3,0,1
238,1,0,3,1020,3944,0,49,60,78,3,1,1
176,1,3,1,3549,4043,0,91,27,0,0,1,4
673,0,3,0,4336,226,0,8,94,77,2,1,4
970,1,0,0,1855,3955,0,23,49,78,2,1,4
857,2,3,3,1233,2248,1,6,92,57,1,0,2
593,0,3,0,2248,4370,1,23,44,34,0,0,4
614,0,4,3,1304,3014,0,78,4,24,3,1,2
156,2,4,2,3037,4637,1,90,25,87,3,0,2
167,2,2,3,2936,2335,1,98,39,55,4,1,3
402,2,0,0,2849,4279,1,49,60,80,2,0,3
805,0,2,3,1764,1495,1,54,57,18,1,0,2
857,1,0,1,4517,2748,0,9,17,13,3,1,1
877,1,4,1,1358,4490,1,2,68,36,4,1,3
675,2,2,0,1916,3599,0,91,26,26,2,0,0
298,2,4,2,3434,986,0,84,11,53,3,0,3
478,2,3,1,1,4375,0,3,84,32,0,0,3
342,1,0,3,2847,1306,0,0,61,41,0,0,0
918,2,1,1,3862,4807,0,54,84,73,4,1,4
518,1,3,2,506,4456,1,19,81,48,1,0,3
911,1,3,0,4431,668,0,52,70,42,3,0,0
227,2,2,0,980,4461,0,92,28,17,1,1,3
345,0,0,3,4475,2149,1,48,65,22,4,0,3
555,1,4,1,2814,4162,0,73,17,86,3,0,2
619,2,1,0,491,2269,0,84,93,85,2,1,1
719,2,2,3,1428,2207,0,1,2,80,3,0,0
823,2,0,0,4857,2141,0,83,82,11,3,0,2
390,0,2,1,2408,2985,1,5,52,61,3,0,4
340,2,1,2,2970,2421,1,59,37,24,3,0,1
854,2,3,2,1664,4778,0,86,80,44,4,1,4
908,1,0,3,2666,4405,0,51,64,41,4,1,2
438,0,0,2,3254,4457,0,3,18,2,4,1,1
146,1,0,1,3560,4276,1,23,13,83,3,0,2
334,2,4,3,2442,3691,0,93,7,89,0,0,0
352,1,1,3,2945,2551,1,52,24,79,1,1,0
225,0,0,3,2595,3435,1,76,81,41,1,1,4
902,2,1,2,4780,2925,1,63,92,60,1,1,3
483,0,2,1,3560,1140,1,6,42,97,0,0,1
770,0,1,0,1624,4123,0,35,46,29,2,1,2
129,1,4,1,1844,739,0,25,41,81,1,1,3
546,2,2,2,1378,3992,1,86,72,85,2,0,4
163,1,3,1,2201,1712,1,39,61,55,4,1,1
614,0,0,1,1088,693,1,68,67,6,2,0,4
966,0,0,3,412,4878,0,5,27,54,1,0,0
818,2,3,3,797,4161,0,92,42,31,3,0,1
602,2,0,0,410,1741,0,5,86,0,2,1,0
372,1,3,2,3555,4046,0,0,93,7,4,0,2
994,2,1,3,443,4956,1,33,7,59,2,0,2
735,1,1,3,3944,4891,0,80,83,91,0,1,4
943,1,1,2,4290,4484,0,73,63,71,1,1,0
992,2,4,3,3994,907,0,65,77,52,2,1,0
262,2,0,2,4950,1183,1,53,91,34,4,1,1
505,1,2,2,2252,2202,1,16,50,13,2,1,1
752,2,2,1,2946,609,0,69,4,63,0,1,0
102,2,4,3,1756,2003,1,69,71,48,2,0,1
147,1,0,1,1696,1518,0,37,43,7,0,0,1
555,2,3,3,2949,3168,1,99,32,43,0,0,0
495,2,0,2,1662,1209,1,9,44,90,0,1,4
275,1,1,0,4959,4005,0,99,3,48,3,1,2
172,1,1,3,4655,2993,0,82,32,75,4,1,2
398,0,1,1,2496,1270,0,93,26,66,0,0,3
674,0,0,0,33,4496,1,35,50,11,2,0,3
756,0,3,1,1579,693,1,23,80,3,2,0,0
681,2,0,2,4263,4896,0,22,8,72,4,1,3
255,2,3,3,4099,3369,1,85,44,4,0,1,0
629,1,0,0,2300,1625,0,98,70,30,2,0,4
716,2,4,3,1079,1697,0,51,34,30,0,1,3
873,1,0,0,3746,1296,0,54,84,42,0,0,2
650,1,0,0,3809,1273,0,39,95,77,3,0,2
419,1,1,1,3725,2289,0,91,28,68,3,1,4
310,1,2,3,612,1872,1,14,59,74,3,1,4
267,2,4,2,182,3311,1,63,51,73,3,1,4
579,1,1,2,131,1710,0,4,17,47,2,1,3
348,0,1,1,3388,2472,1,5,51,84,0,1,3
145,0,3,3,4389,2583,0,95,75,36,1,1,0
237,0,2,2,3276,1532,1,86,45,69,4,1,0
554,0,1,2,3377,540,0,43,9,82,1,1,0
405,0,0,1,1239,1370,0,62,42,41,4,1,1
334,0,0,1,4417,1429,1,8,55,65,4,0,2
139,1,1,3,3433,4746,1,23,67,84,4,1,2
862,1,1,2,4505,4325,0,93,71,3,0,0,2
391,0,1,2,3511,3378,0,88,16,34,0,1,1
283,0,1,2,2225,1288,1,86,30,45,1,0,2
733,2,0,3,2282,4832,1,22,40,15,4,0,3
693,0,3,1,362,254,0,88,66,54,1,1,3
931,0,3,2,1364,3081,0,7,38,82,0,1,0
830,1,3,2,2049,2968,0,2,99,93,3,1,1
554,2,1,3,2364,319,0,52,74,36,4,0,1
928,2,1,3,2604,1931,1,33,89,45,1,1,3
6,1,3,2,1407,2967,1,89,96,7,1,0,1
63,2,1,3,4272,4719,1,40,45,87,1,0,2
703,2,4,1,2789,2837,1,64,21,45,0,0,3
254,2,1,3,726,2616,1,53,9,81,3,0,0
509,0,4,3,3568,209,1,38,85,96,2,0,2
288,0,0,1,778,4846,0,6,73,3,2,0,1
152,2,4,3,84,494,0,23,83,66,3,0,1
476,2,1,2,4435,4184,1,21,72,5,3,0,4
499,1,4,2,1028,121,1,96,17,92,4,0,1
730,1,0,3,3997,3609,0,73,36,77,4,1,2
378,1,4,0,1639,3849,0,99,69,80,3,0,1
293,2,2,2,573,3934,1,28,5,41,3,1,3
112,2,3,2,4745,1477,1,25,52,10,0,1,3
817,2,3,0,1649,1423,1,97,61,95,4,1,4
822,2,1,2,4850,1603,1,15,30,23,3,1,0
77,1,1,0,4282,4374,0,57,32,2,1,0,3
540,0,0,3,4302,2412,0,2,54,8,0,0,2
114,0,4,3,3271,1640,0,54,21,87,3,1,4
438,1,3,0,2605,2202,0,39,56,92,4,0,2
348,2,3,3,2940,1318,1,75,41,69,0,1,0
824,0,2,1,3700,2269,0,65,44,65,2,0,3
683,2,0,2,3022,675,0,71,37,2,0,0,4
383,0,2,3,1313,732,1,6,2,72,0,0,3
989,0,4,1,2682,4780,1,3,40,94,0,0,0
69,1,4,0,344,956,1,31,6,70,1,0,0
702,2,3,1,3429,122,0,40,48,61,3,1,2
859,1,4,2,4167,4723,0,46,61,40,2,1,4
186,0,2,2,3715,4061,0,71,18,91,2,0,0
660,0,0,0,4642,742,0,85,83,87,1,1,0
577,0,3,1,2010,1102,0,27,0,10,2,1,3
777,0,1,0,1636,3788,0,57,69,10,4,1,4
167,1,3,1,4028,103,0,92,54,80,1,1,4
799,2,1,1,1477,4426,0,40,84,43,4,0,1
746,2,3,1,1010,3605,0,62,96,58,2,0,1
516,2,0,3,161,2189,1,8,80,51,2,1,3
907,0,0,1,1279,2127,0,66,46,9,4,0,2
863,2,3,0,2125,229,1,44,64,49,3,0,1
559,2,3,2,641,777,0,7,65,5,0,1,1
315,0,0,3,4612,4189,0,54,22,65,1,1,3
675,1,1,3,3550,4499,1,92,43,33,4,1,3
804,2,4,2,1871,413,0,26,29,55,2,0,3
116,2,0,1,457,3031,0,21,67,4,3,0,1
790,2,2,2,3047,3231,0,3,76,8,0,0,2
729,0,1,0,491,4535,0,33,61,28,0,1,3
20,0,4,3,1624,3021,1,83,86,25,0,0,0
799,0,3,1,3790,4947,1,71,59,10,4,1,2
364,1,2,3,4656,3988,0,72,71,18,2,1,0
592,1,1,1,1923,4196,0,89,24,9,3,1,4
241,2,1,0,2473,4710,0,76,41,28,2,0,3
372,2,2,3,67,4151,1,96,89,85,4,1,3
83,1,1,1,4719,1879,1,77,94,87,2,1,1
935,2,4,1,751,1736,0,1,49,47,2,1,1
43,2,4,0,290,1487,0,69,80,66,1,0,2
48,0,2,3,1383,2445,0,21,77,58,2,1,1
960,0,0,1,432,1324,0,16,96,54,1,0,2
272,0,3,1,3490,1366,1,39,18,49,4,1,4
464,0,0,3,1260,3167,0,68,44,51,0,0,0
676,0,3,1,1011,1401,1,72,83,39,4,1,2
531,2,0,3,3220,2272,1,16,74,81,4,1,2
747,2,4,0,881,2236,0,80,63,88,1,1,0
450,1,4,3,3048,164,0,45,53,53,0,1,4
628,1,1,1,695,614,1,23,4,34,0,0,1
336,0,4,2,850,1136,1,89,57,67,2,0,2
579,1,1,1,2698,1338,1,16,98,81,2,0,1
751,1,3,2,1215,2169,1,75,55,59,2,0,0
861,1,1,2,3433,1903,1,72,1,17,3,0,4
94,2,1,3,4777,1631,1,94,81,13,4,0,3
774,0,0,0,4539,1165,1,39,93,53,4,0,1
57,1,4,1,1737,4356,1,75,4,66,1,0,4
975,1,3,0,2716,4060,0,84,93,22,4,1,1
420,1,0,3,317,2260,1,23,78,29,3,0,4
90,0,4,2,345,2086,1,24,66,18,1,0,4
297,0,4,1,4965,2836,1,98,59,19,2,1,1
64,1,4,2,3651,2224,0,35,48,15,0,0,3
534,0,3,1,46,3363,1,45,68,89,2,0,2
688,2,0,1,436,3228,1,6,48,47,3,1,4
152,0,0,0,1367,498,1,9,94,14,0,1,2
248,1,1,0,614,2616,0,43,25,89,3,1,0
113,0,2,0,594,266,1,54,32,56,4,0,3
621,1,2,2,1787,472,1,68,2,71,0,0,1
643,0,0,1,499,85,0,61,74,95,0,0,3
428,1,4,3,1188,4495,1,5,87,43,2,0,2
299,1,2,0,990,4986,0,49,43,70,4,1,0
344,1,1,3,3880,4559,0,6,25,11,3,1,4
97,2,1,3,4761,2574,1,58,12,44,4,0,1
347,0,2,0,3846,3087,1,96,87,80,4,1,3
783,1,0,0,4664,1704,0,24,1,2,3,0,1
724,2,4,1,3444,112,0,78,0,33,1,1,0
806,1,0,1,3103,1866,0,84,90,40,2,1,4
467,2,2,1,1749,4090,1,45,49,34,0,1,2
212,1,2,0,1607,276,1,6,39,46,3,1,3
846,2,4,0,4513,3011,0,25,82,94,2,1,0
169,2,2,0,4596,611,0,45,97,21,3,1,0
377,2,3,1,3606,4582,0,35,78,10,3,0,1
826,1,4,0,2593,1789,0,20,91,53,3,0,4
81,2,0,2,1313,3997,1,96,12,74,0,1,0
125,0,3,0,1377,3127,1,3,46,78,4,1,4
855,1,1,0,3936,3146,1,22,65,46,1,1,4
163,1,3,2,960,3625,0,60,29,91,1,1,2
767,2,3,3,2712,2950,0,98,6,13,0,0,1
759,0,1,2,1737,3442,0,4,91,63,4,1,0
883,2,1,0,4902,625,0,3,3,65,2,0,4
878,1,0,0,1522,3753,0,92,60,94,0,0,3
90,2,3,1,791,2964,1,22,16,25,1,0,4
532,2,0,0,2414,3035,0,14,41,85,3,1,4
661,1,0,1,1106,604,1,84,12,85,4,1,4
262,1,0,0,1989,805,1,98,20,41,0,0,2
196,2,0,1,622,2850,0,2,16,13,4,0,4
712,0,1,3,3669,994,1,51,83,92,1,1,2
75,1,0,0,2785,4683,0,98,37,90,4,0,0
432,2,2,0,3798,2981,0,21,39,53,0,0,1
174,0,0,3,3084,4646,1,74,57,94,1,1,1
225,0,3,2,411,613,1,52,87,46,2,1,1
522,0,0,3,3305,801,0,98,77,3,3,1,2
442,0,3,2,2753,1616,1,5,97,40,1,1,1
401,1,3,3,3433,1807,0,37,21,48,4,1,3
606,1,0,2,3898,1912,1,66,61,88,3,1,1
523,1,4,1,4377,3724,0,71,85,43,0,0,4
445,0,3,2,4363,3559,0,68,30,5,2,0,1
34,0,4,0,4685,4605,0,67,54,67,3,1,2
335,1,4,2,3593,1497,0,65,11,28,4,1,3
823,0,1,0,4960,4926,1,65,41,28,1,0,2
191,2,4,3,4989,3673,0,37,28,68,0,0,3
972,2,1,1,3633,4355,1,69,62,79,3,0,1
355,0,2,2,3931,272,0,56,4,11,3,0,2
343,1,2,3,4124,1680,0,79,59,77,4,0,4
307,2,3,2,225,3585,0,23,12,27,0,0,1
283,0,1,0,1564,1055,1,57,17,76,2,1,3
457,0,4,1,3324,2973,1,85,35,29,3,1,1
743,2,3,2,1882,1683,1,92,83,76,0,1,1
13,0,1,0,4216,3062,1,77,64,98,0,0,3
656,1,0,1,4855,4921,0,78,27,73,4,0,1
803,0,4,0,1007,4876,1,87,26,71,4,1,0
597,1,4,0,4355,1810,1,64,1,27,1,0,0
69,0,4,0,2306,1755,1,44,3,96,3,1,3
129,0,2,0,1430,3801,0,53,64,7,3,0,1
98,2,3,3,2766,2830,0,92,55,21,3,0,2
969,2,4,0,1375,353,1,36,62,94,3,0,3
453,2,2,2,3940,2993,0,80,64,43,1,1,0
753,0,0,2,1853,1276,0,96,60,21,0,0,0
597,2,1,0,1075,2391,1,73,21,79,3,0,3
235,0,0,2,2808,1908,1,19,52,41,3,1,2
133,1,3,2,1093,2517,0,77,32,31,4,0,3
836,1,4,1,1690,608,1,6,20,62,2,1,0
916,1,2,3,4227,308,0,89,65,11,3,0,4
545,0,1,2,2317,738,1,21,45,83,0,0,4
559,1,4,3,2182,2150,0,58,84,83,3,0,1
194,0,2,2,4104,1834,1,60,79,23,0,1,3
88,0,3,0,3366,1761,0,30,54,79,4,1,2
78,0,1,1,3268,3749,1,51,68,75,1,1,0
14,0,3,2,2841,3839,1,6,14,98,1,0,1
451,1,2,2,309,4199,1,12,79,72,3,0,4
696,0,2,2,4590,2768,0,27,59,70,2,0,1
217,1,2,0,1802,703,1,61,11,15,4,0,2
794,0,1,1,903,3813,1,50,83,82,3,0,1
394,2,4,3,3362,2534,1,52,89,93,4,1,2
386,2,3,3,2419,54,1,65,53,43,2,0,0
556,1,0,1,2239,4625,0,20,79,91,3,1,2
918,0,2,1,3688,3855,0,88,93,17,2,1,2
213,1,4,2,1753,1023,1,34,13,66,0,1,0
262,2,0,3,4462,4014,1,25,26,91,2,0,0
204,0,3,1,1011,664,0,20,66,40,2,1,4
477,1,4,2,412,3065,1,64,83,91,4,1,4
660,1,1,0,2637,3460,0,61,54,73,3,1,1
488,1,1,0,1165,2834,0,64,55,57,0,1,2
756,2,3,0,3341,4288,1,48,65,96,4,0,2
887,2,4,1,707,2365,0,58,41,46,1,0,1
225,1,2,1,237,2746,0,81,34,54,2,0,0
79,1,4,3,2153,4813,0,17,27,40,3,0,1
690,2,0,0,2432,2431,0,98,39,60,0,1,1
946,1,3,3,173,3556,1,82,88,50,4,1,4
94,2,1,0,2752,4039,1,37,48,98,1,0,1
890,0,2,3,4020,4807,0,28,14,23,4,1,3
923,2,0,2,2378,58,1,32,13,76,4,1,3
179,0,1,3,3809,1480,0,85,54,91,2,1,0
425,2,2,2,3109,4306,0,7,30,16,2,1,0
80,1,1,1,3015,3663,1,88,42,18,1,1,4
263,1,0,1,4540,1430,1,53,1,15,4,1,4
570,0,1,1,970,1076,1,72,38,94,1,1,2
581,1,1,2,156,608,0,10,26,26,0,1,2
355,2,0,3,2977,200,1,25,89,67,3,0,2
703,0,0,0,3174,172,0,51,83,85,4,0,4
147,1,4,2,3598,1525,1,40,25,13,0,0,2
3,0,2,1,2920,3801,0,82,34,17,2,1,3
251,0,0,2,1590,4726,1,46,96,51,3,0,1
858,2,1,0,2651,780,1,22,0,27,1,0,2
143,0,0,1,4601,3614,1,37,8,50,2,0,3
360,2,4,0,4883,4980,0,48,12,10,4,1,2
574,0,2,3,3304,3687,1,95,27,93,2,0,1
543,1,1,3,2935,3766,0,60,72,5,3,1,1
178,2,4,3,4776,670,1,33,67,81,2,1,0
459,0,3,1,1049,1401,1,88,52,22,0,0,4
114,2,3,2,1787,3483,1,79,52,10,0,1,3
686,2,0,1,2149,2714,1,73,34,94,4,1,4
374,1,4,3,2243,3830,0,24,57,92,1,0,4
770,2,3,0,2891,2247,1,97,68,77,4,1,1
0,1,4,1,554,1760,0,64,1,24,1,0,4
748,0,3,0,3482,2782,0,15,25,36,0,1,4
467,0,1,0,4870,4926,1,99,44,49,2,0,3
209,1,0,3,2756,2162,1,4,30,47,1,0,2
586,0,3,2,1478,1330,1,3,80,44,2,0,2
623,1,1,2,1428,4072,0,27,29,11,4,0,2
31,0,2,1,3076,75,1,53,26,83,1,1,3
820,1,1,2,4027,4475,1,21,19,7,4,0,0
962,1,0,3,1831,342,0,25,40,73,4,1,2
33,2,0,0,3917,1560,1,28,24,81,0,1,0
936,2,2,0,2000,3351,1,49,61,19,3,0,0
659,1,1,2,4367,2239,0,94,91,62,3,1,2
10,1,4,0,491,3640,1,78,45,5,4,0,0
976,2,0,1,1325,4722,0,30,84,27,2,1,1
324,2,1,3,1609,1831,0,58,97,42,4,0,2
735,1,3,1,2385,256,1,19,21,71,0,1,4
250,1,3,3,3814,4726,0,94,47,98,4,1,3
100,0,2,0,4270,249,0,43,14,10,2,1,3
552,0,4,3,1321,916,0,88,6,89,4,0,2
802,2,0,0,2478,1245,0,93,36,19,1,0,2
150,0,0,3,1423,2528,1,3,39,45,4,0,2
283,1,4,1,2731,4449,0,81,30,94,4,0,0
641,1,1,2,4685,237,1,37,91,98,3,1,1
627,2,4,0,2923,3271,1,25,92,1,4,1,1
245,1,1,2,3821,3998,1,33,98,18,4,1,0
974,0,0,2,1315,4520,1,26,15,88,4,0,4
765,0,1,1,4921,615,0,41,93,62,3,1,4
924,1,0,0,182,660,0,5,42,46,0,1,2
537,2,4,3,2388,3879,1,35,3,47,2,1,2
426,0,0,2,3654,460,0,64,57,47,1,0,4
170,1,1,1,1089,2794,1,26,19,96,0,1,0
655,1,2,0,926,955,0,29,94,90,0,1,0
473,2,0,2,4972,2959,0,48,57,42,3,0,1
485,1,2,1,749,3970,1,14,89,74,2,0,0
42,1,1,3,1041,4754,0,72,51,46,0,1,4
794,1,4,2,4777,2977,1,95,50,1,0,0,2
568,1,1,1,694,4071,1,80,79,88,4,0,4
402,2,0,1,1808,86,0,39,40,65,3,1,2
667,2,1,0,661,3665,1,71,40,11,0,1,3
106,0,0,3,3927,4365,1,74,69,89,1,1,1
654,2,4,2,3670,4733,0,68,4,3,2,0,0
593,2,2,0,4876,3782,1,82,46,0,2,0,3
431,0,2,0,2581,3379,0,88,31,30,0,0,3
472,1,4,1,2998,4127,1,0,72,14,4,0,2
685,2,1,3,1067,1962,0,27,26,82,4,1,0
298,0,0,2,3609,2816,0,33,92,68,2,0,0
882,2,2,3,2004,649,1,72,21,32,4,0,1
96,2,0,1,4016,4985,0,79,66,68,2,0,4
562,2,1,2,4478,3513,1,29,3,0,1,0,4
361,1,2,2,2332,2762,0,84,78,67,0,0,3
437,0,0,0,4759,1926,0,79,78,78,1,0,3
472,1,3,1,813,2822,0,41,88,66,4,0,4
241,1,0,0,3334,130,1,1,24,80,2,1,3
232,1,2,1,3075,2780,0,56,20,64,0,0,1
505,2,0,0,4431,4486,0,95,81,19,2,1,1
790,2,4,1,2407,1296,1,2,15,35,1,0,4
915,2,3,0,635,51,0,78,26,22,4,0,3
108,2,4,3,3682,3404,0,11,86,84,1,1,2
812,2,1,2,4739,2963,1,48,74,7,1,0,0
791,0,1,0,4186,1140,0,55,56,36,1,0,4
836,0,0,0,1737,3087,1,70,27,51,4,1,4
689,1,3,0,9,3591,1,42,91,80,2,1,3
985,1,2,3,75,1503,0,0,91,61,0,0,4
722,1,4,2,89,2426,0,0,41,60,1,0,3
440,2,2,3,3216,2937,1,95,11,14,2,1,3
87,2,3,0,4531,3399,0,14,7,82,4,0,0
23,0,2,3,2366,1347,1,83,35,22,4,0,3
796,1,0,3,2240,1285,1,25,56,56,2,0,1
971,1,3,2,2781,1691,1,72,27,21,0,1,1
749,0,4,3,2345,3452,0,47,23,73,2,1,3
983,0,4,1,618,3195,1,0,62,62,4,0,1
724,1,0,3,30,937,1,4,39,18,1,1,1
566,1,2,3,4640,4610,1,55,17,92,3,1,0
235,0,1,1,1472,3803,0,8,72,31,0,1,0
526,2,0,0,1385,797,0,7,18,97,1,1,0
116,0,3,3,2516,4056,1,81,58,67,3,0,0
249,1,0,0,87,1366,0,87,38,1,2,1,4
942,0,2,3,2402,1601,1,74,46,32,3,1,3
624,1,4,1,692,4333,0,24,4,38,2,1,0
492,2,1,2,1863,3673,1,5,65,85,2,0,3
652,2,2,1,3655,3819,0,4,69,42,3,0,3
587,1,2,0,1056,2509,1,31,24,24,4,1,1
666,0,4,0,2811,2946,1,74,87,91,1,0,0
666,2,3,0,4136,3554,1,41,13,63,3,0,0
365,1,4,2,642,3730,1,54,66,47,4,1,0
708,1,3,1,3028,4355,1,78,55,47,3,0,0
629,0,1,0,2373,4018,0,25,44,58,1,0,0
25,0,0,3,4593,3818,1,39,41,75,3,0,1
612,1,2,2,2013,3086,0,9,99,37,4,1,1
114,2,4,3,4142,3078,0,90,95,6,0,0,3
454,2,3,0,2631,3960,0,36,45,88,4,1,2
417,0,2,1,1851,2752,0,45,85,33,2,0,2
315,2,3,0,4303,2770,0,34,60,6,0,0,4
289,0,0,1,2791,1353,0,46,11,15,4,1,1
407,0,1,0,1772,1612,1,20,44,31,1,0,4
947,2,0,1,3877,133,1,99,51,46,3,1,3
692,2,1,3,4854,4330,1,89,45,84,2,1,0
556,0,3,1,4367,15,0,38,68,71,0,0,4
921,0,3,0,638,1662,1,82,88,66,2,0,2
117,0,1,0,737,4048,0,81,16,34,1,0,0
41,0,0,2,433,2844,0,59,28,32,3,1,1
499,2,4,2,1673,2578,1,48,96,58,4,0,4
680,1,0,3,4073,1051,1,69,50,68,3,1,0
37,1,4,3,2169,4786,0,23,22,37,4,1,4
873,2,3,3,1521,326,1,92,48,17,0,1,2
805,1,2,0,1779,3889,0,61,50,91,3,1,3
559,1,0,3,1577,1660,1,26,99,48,4,1,4
682,0,3,2,101,542,1,11,98,70,4,1,3
398,0,1,3,2660,4559,1,63,58,0,0,1,0
517,2,1,2,3655,1470,0,0,92,65,0,1,1
765,2,2,2,2017,2407,1,71,5,73,2,1,2
914,1,3,2,3851,4662,1,81,58,63,3,1,3
176,0,2,0,2227,443,0,28,55,54,3,1,2
688,2,3,3,2546,3209,0,1,15,94,2,0,1
723,0,3,2,4839,2297,0,89,82,76,3,1,3
518,0,3,3,520,4477,1,1,69,79,1,0,2
866,1,0,1,1992,4439,0,6,90,92,4,0,4
308,2,2,3,4659,3485,0,41,42,52,3,1,3
160,1,0,2,556,3955,1,71,80,5,3,1,0
888,0,0,1,1954,65,0,47,59,7,2,0,3
345,1,3,2,2137,953,1,45,21,44,1,1,0
589,2,4,0,1111,3881,0,2,3,18,0,1,0
681,0,0,3,1289,4994,0,14,81,45,0,0,1
507,2,1,3,709,3400,1,14,14,66,3,1,2
973,1,1,3,1349,997,1,61,20,83,3,0,0
144,0,1,0,2132,1331,0,52,91,9,2,0,0
289,1,0,0,985,4604,1,94,68,6,3,0,0
37,1,3,0,2641,4227,1,17,16,13,1,1,1
582,1,3,2,3584,1606,0,6,71,0,3,1,0
805,2,0,0,2806,1736,1,24,2,35,0,0,4
388,0,2,1,3990,4030,1,70,71,50,2,1,4
771,2,2,3,2849,4384,0,37,25,77,3,0,4
52,0,3,3,1637,2825,0,51,78,7,3,0,3
848,1,3,2,3894,4454,1,28,11,97,0,0,3
654,1,3,1,2948,2148,0,50,65,5,2,0,0
717,2,3,2,2628,11,1,56,36,20,4,1,3
85,0,0,2,3884,1908,0,69,30,19,0,0,1
633,1,1,0,4325,67,0,97,30,61,1,0,1
798,0,2,1,878,4646,1,58,42,23,2,0,0
872,1,4,3,267,3167,1,74,46,61,0,0,0
291,1,2,2,2408,1140,1,98,42,11,1,1,3
721,0,1,2,2888,3208,1,40,31,13,4,1,4
156,1,0,2,4128,214,0,16,24,8,1,1,1
282,2,0,2,2492,2182,1,29,66,12,4,0,3
140,0,1,2,3438,4878,1,97,65,10,3,0,4
294,0,4,1,219,2758,0,51,84,11,3,0,3
259,0,1,1,408,2340,0,25,89,42,3,1,0
539,1,2,1,34,3374,0,11,66,74,4,0,0
572,1,0,0,4988,4671,1,26,58,81,2,1,4
741,2,1,3,3645,1733,1,13,12,53,4,0,2
887,1,0,3,931,2038,1,71,47,26,2,1,4
952,2,4,0,3254,3386,0,85,19,19,3,0,4
365,0,4,1,1836,1808,1,1,14,13,3,0,1
784,2,1,2,4263,1322,1,68,70,82,2,1,0
963,0,3,1,1165,2899,0,7,58,35,3,0,1
635,0,4,1,379,4799,0,76,14,85,2,1,2
768,0,4,3,4806,2582,1,80,2,97,2,0,2
120,1,2,2,2570,1578,0,80,33,24,4,0,1
550,2,4,0,1194,3284,1,12,96,54,0,0,3
758,2,4,2,2259,765,0,25,95,82,0,0,3
172,0,3,0,2849,4243,1,30,85,48,3,0,0
408,0,0,0,2081,4520,1,47,84,80,2,0,1
291,1,1,0,3361,3272,1,93,55,82,2,0,1
865,0,3,3,4635,4359,1,5,80,34,3,1,2
262,1,4,2,4879,4426,0,63,25,70,2,1,3
649,2,0,0,886,1902,0,25,98,27,1,0,3
584,1,2,2,930,2347,0,50,1,51,1,0,3
787,1,1,0,3377,2505,0,87,18,48,3,1,0
738,1,3,3,2083,1162,0,27,39,45,1,1,3
391,2,0,1,1385,398,0,71,57,18,4,1,4
476,1,0,3,3385,4759,1,79,25,25,4,1,2
425,1,0,0,691,15,0,37,60,30,1,0,1
915,0,4,2,1595,3211,1,95,33,59,2,0,2
229,1,1,2,3665,3595,1,38,10,12,2,0,2
457,1,2,0,46,1461,0,20,6,62,3,1,3
172,2,4,1,1565,926,0,80,24,31,3,1,1
701,1,2,1,2736,1862,1,82,7,75,0,0,3
56,1,4,2,385,259,0,8,28,30,4,1,4
663,2,1,3,4097,4776,0,2,30,66,0,0,0
767,0,1,1,4749,1288,0,47,83,97,2,0,0
694,2,0,2,22,4872,1,20,78,73,1,1,3
245,0,0,0,2665,4310,1,27,11,9,4,1,3
763,2,0,0,1758,3291,1,9,25,4,4,0,2
679,0,3,2,1036,4468,0,32,61,99,2,0,2
274,0,3,3,2144,3199,1,69,70,90,1,0,4
355,1,4,0,2262,3553,1,43,11,14,3,0,0
519,2,4,3,1650,1269,1,92,66,90,0,1,4
82,1,3,3,3903,293,1,90,4,74,2,0,3
878,0,0,0,3671,3108,0,11,97,90,0,1,0
737,0,1,0,2410,2715,1,25,24,53,1,0,3
530,0,4,0,1017,4776,1,96,29,33,0,0,2
120,2,4,1,49,3252,0,71,92,87,4,0,3
583,1,4,0,1510,2939,0,83,41,5,4,1,1
751,2,3,0,4514,1129,1,23,30,71,1,0,1
203,2,0,0,946,4438,1,7,69,25,2,1,2
209,0,2,0,958,4391,1,8,80,5,0,0,1
662,2,4,0,1969,361,0,47,81,83,1,1,3
48,1,4,0,3182,3884,0,36,35,63,3,0,1
192,1,0,2,2327,3121,1,3,9,75,4,0,1
83,1,0,3,3541,4964,0,9,83,62,2,1,2
754,1,1,3,21,1180,1,88,21,49,3,1,4
282,2,2,2,1177,3121,0,40,61,98,3,0,2
516,1,4,1,3395,3728,0,85,34,50,4,0,3
199,0,3,3,2933,3316,0,36,2,35,1,1,0
876,2,2,2,4944,490,1,37,33,32,0,0,2
316,0,0,2,285,1938,0,11,48,96,4,1,2
105,1,3,0,2935,842,0,30,79,89,1,1,2
23,2,1,0,3089,1636,1,6,26,40,0,1,2
652,2,1,3,956,1310,0,78,18,39,0,1,1
980,1,3,0,236,3790,0,65,99,51,2,1,2
672,1,2,3,4588,62,1,24,51,73,4,1,4
484,0,3,2,525,2513,1,39,39,32,4,0,1
782,1,2,2,3175,3050,1,89,60,3,3,1,4
743,0,1,0,1445,2416,0,67,36,21,2,0,2
521,2,2,3,2467,1215,1,17,84,80,3,1,1
940,0,0,3,4712,3802,0,28,8,5,3,1,4
